feature,face1,face2,diff
edge_density,0.018594082840236687,0.01878720238095238,-0.00019311954071569298
border_color_density_cohesion,148.975396155682,151.6764954521548,-2.7010992964727905
border_edge_cohesion,0.027578347578347578,0.029584750566893425,-0.0020064029885458468
point_count,4225.0,4624.0,-399.0
frequency_std,29.442932657570097,30.06387805990003,-0.6209454023299337
high_frequency_content,227.95663720328278,231.89633699011537,-3.939699786832591
color_consistency,19.19332584158928,18.809852356793634,0.3834734847956476
skin_tone_consistency,0.4906414201183432,0.469609197845805,0.021032222272538204
laplacian_variance,18.362335809844193,20.044009636030783,-1.6816738261865893
surface_roughness,0.11908206765110854,0.11733805822553676,0.001744009425571777
multiscale_complexity,6.93572098046671,6.374701618466845,0.5610193619998656
linearity,0.039245775154846216,0.040802192872797564,-0.0015564177179513486
planarity,0.6639699839592116,0.6926333784164258,-0.02866339445721422
scattering,0.29678424088594213,0.26656442871077657,0.03021981217516556
