feature,face1,face2,diff
border_cohesion,1.0,1.0,0.0
color_consistency,11.65892862109892,11.625127130840406,0.03380149025851331
structural_entropy,7.27806282043457,7.249668121337891,0.028394699096679688
frequency_std,32.00570926877607,31.82939195674521,0.17631731203086431
border_color_density_cohesion,109.95496471783234,110.70769259096221,-0.7527278731298708
multiscale_complexity,6.25766803760827,6.20094862723495,0.0567194103733204
high_frequency_content,212.59161522977817,210.2547139847451,2.3369012450330615
laplacian_variance,43.119674928766045,42.169032181035675,0.9506427477303703
focus_measure,43.119674928766045,42.169032181035675,0.9506427477303703
blur_consistency,25.280461493956377,24.689338725288035,0.5911227686683418
depth_variance,3429.9006385468942,3342.1842108231426,87.71642772375162
point_count,2916.0,2809.0,107.0
texture_variation,766.3422496570645,802.1028824478508,-35.7606327907863
