feature,face1,face2,diff
depth_variance,1940.1437535792375,1831.8594960180499,108.28425756118759
border_cohesion,0.27212681638044917,0.11016260162601625,0.1619642147544329
border_color_density_cohesion,117.11377435041933,121.94041522002117,-4.826640869601832
border_edge_cohesion,0.02492801316330728,0.017710929156283375,0.007217084007023904
point_count,3136.0,2809.0,327.0
high_frequency_content,210.6188616628589,207.5472777481837,3.071583914675216
color_consistency,12.542327777653734,12.36456302406106,0.1777647535926743
skin_tone_consistency,0.3601482361131017,0.39004093983624066,-0.029892703723138958
multiscale_complexity,6.109523754984469,4.996832353464434,1.1126914015200349
linearity,0.020671393299265435,0.003964043046133571,0.016707350253131865
planarity,0.5454453878009808,0.5126608103308335,0.03278457747014729
scattering,0.43388321889975373,0.4833751466230328,-0.049491927723279094
