feature,face1,face2,diff
edge_density,0.01492033486362409,0.011428478664945901,0.0034918561986781883
border_color_density_cohesion,112.74432662817932,106.31865656005982,6.425670068119501
border_edge_cohesion,0.01750776397515528,0.014539738677669712,0.0029680252974855666
point_count,4225.0,5041.0,-816.0
high_frequency_content,224.62027540793278,228.67449409207612,-4.054218684143336
color_consistency,29.643809463668063,32.91813048541757,-3.2743210217495076
skin_tone_consistency,0.5091624551521932,0.45103530003814907,0.05812715511404409
laplacian_variance,20.175507380886266,19.27721355356768,0.8982938273185859
multiscale_complexity,5.578860596187807,5.794028543070527,-0.2151679468827199
linearity,0.19309844170777662,0.2031064726552538,-0.010008030947477181
planarity,0.6693097336907158,0.6902986058772623,-0.020988872186546548
scattering,0.1375918246015076,0.10659492146748388,0.030996903134023715
anisotropy,0.3400286887048921,0.3354500864666318,0.0045786022382602876
