feature,face1,face2,diff
edge_density,0.023572219585508623,0.02610500918795326,-0.0025327896024446364
border_cohesion,0.05875590102555755,0.094743508549715,-0.03598760752415745
border_color_density_cohesion,154.02836943807966,144.98091698630316,9.047452451776508
border_edge_cohesion,0.01875028443999454,0.024514811031664963,-0.0057645265916704234
point_count,88494.0,71289.0,17205.0
frequency_std,27.803343582388603,23.424013971142305,4.379329611246298
color_consistency,18.345226039700893,16.314742045671228,2.030483994029666
skin_tone_consistency,0.48387461296811085,0.595351316472387,-0.11147670350427619
blur_consistency,427.29760685824243,367.38416164818454,59.91344521005789
focus_measure,318.73449826431926,267.92466087982785,50.8098373844914
laplacian_variance,318.73449826431926,267.92466087982785,50.8098373844914
surface_roughness,0.1602249836440153,0.15660588157716257,0.0036191020668527307
multiscale_complexity,1.8143564412323583,1.869214583780857,-0.054858142548498634
linearity,0.07942025534252115,0.08221711715185794,-0.0027968618093367897
planarity,0.6088093777832606,0.5626184458065331,0.04619093197672752
scattering,0.3117703668742183,0.35516443704160894,-0.043394070167390664
anisotropy,0.3306795331745793,0.3178837975181263,0.012795735656453033
