feature,face1,face2,diff
edge_density,0.010076312442436735,0.009861775915771875,0.00021453652666486057
border_color_density_cohesion,135.89984416587757,126.72870081735138,9.171143348526186
border_edge_cohesion,0.0015894039735099338,0.005071277402867069,-0.003481873429357135
point_count,91204.0,100489.0,-9285.0
frequency_std,26.640779021997805,22.938778742564896,3.7020002794329088
high_frequency_content,222.47670624095267,226.75824000269466,-4.281533761741997
skin_tone_consistency,0.32452524012104733,0.3310611111663963,-0.006535871045348973
blur_consistency,433.18558850950114,217.33422021648718,215.85136829301396
focus_measure,258.4544188775292,133.8741000708389,124.58031880669029
laplacian_variance,258.4544188775292,133.8741000708389,124.58031880669029
multiscale_complexity,1.9120203695702467,1.75272914160668,0.15929122796356676
linearity,0.04796447599847474,0.02659513513651407,0.02136934086196067
planarity,0.6875606222344203,0.7091753160254263,-0.021614693791006
anisotropy,0.42350051236310177,0.44436229682523853,-0.020861784462136768
