feature,face1,face2,diff
edge_density,0.033520408163265306,0.029135831245265427,0.004384576917999879
border_color_density_cohesion,191.9447474626001,185.2665298039368,6.6782176586633
border_edge_cohesion,0.03260204081632653,0.028655314151497357,0.0039467266648291754
point_count,4900.0,4356.0,544.0
high_frequency_content,222.06088511756113,218.76137264112592,3.2995124764352113
color_consistency,21.981730200377164,21.63989019724317,0.34184000313399565
skin_tone_consistency,0.7355867346938776,0.7766592855894179,-0.041072550895540294
laplacian_variance,40.61479409035297,39.09219705783894,1.5225970325140352
multiscale_complexity,5.469867751259828,5.287262895851047,0.18260485540878157
planarity,0.583741703579395,0.5647829478927309,0.018958755686664164
scattering,0.16955129389641085,0.18924742287321136,-0.01969612897680051
