feature,face1,face2,diff
edge_density,0.01091218079635068,0.011695255067943862,-0.0007830742715931819
border_cohesion,0.24669170243204577,0.16320079219987813,0.08349091023216765
border_color_density_cohesion,134.57958968041245,138.22857811419397,-3.6489884337815113
border_edge_cohesion,0.012367277992277992,0.015092448206727557,-0.0027251702144495647
point_count,2704.0,2916.0,-212.0
frequency_std,30.424183153109126,31.334026127922186,-0.9098429748130599
color_consistency,17.54161671419924,17.32458855449628,0.2170281597029593
skin_tone_consistency,0.639257017635396,0.6288984183559813,0.010358599279414737
laplacian_variance,13.959535950607425,16.338396465635835,-2.3788605150284106
surface_roughness,0.11561823986208329,0.11295294751951199,0.0026652923425713043
multiscale_complexity,6.5666958777709254,5.420723465496522,1.1459724122744035
linearity,0.053982400991992106,0.048162058208813106,0.005820342783179
planarity,0.588271448653202,0.6148660389576411,-0.026594590304439114
scattering,0.3577461503548059,0.3369719028335457,0.02077424752126017
anisotropy,0.3169756542896682,0.3136883743569156,0.0032872799327525737
