feature,face1,face2,diff
depth_variance,2536.159421476931,2478.459144358002,57.70027711892908
edge_density,0.01537190082644628,0.008988929617417893,0.006382971209028388
border_color_density_cohesion,172.70669334457958,163.28955868656848,9.417134658011094
border_edge_cohesion,0.008925619834710744,0.01095160574219328,-0.0020259859074825363
point_count,1936.0,2209.0,-273.0
frequency_std,29.54336477799522,28.782314907249056,0.761049870746163
color_consistency,24.322891694420722,23.234863582792507,1.0880281116282156
skin_tone_consistency,0.4902066115702479,0.46808745786439243,0.022119153705855488
laplacian_variance,16.397726027935253,12.08314598392117,4.3145800440140825
linearity,0.2512833696483564,0.22202485694172203,0.029258512706634376
planarity,0.5289637863980687,0.5808305201313009,-0.05186673373323214
scattering,0.21975284395357483,0.19714462292697713,0.022608221026597708
anisotropy,0.3855975281798528,0.3975816985477753,-0.011984170367922486
