feature,face1,face2,diff
structural_entropy,6.313032627105713,6.322422027587891,-0.009389400482177734
color_consistency,36.212913206008096,36.2919728320824,-0.07905962607430439
high_frequency_content,197.85481640234826,198.7384238567251,-0.8836074543768291
border_color_density_cohesion,145.09448305733062,146.1148178234533,-1.0203347661226871
frequency_std,27.41535897432856,27.788494659407778,-0.37313568507921957
depth_variance,431.74660985129316,441.4666921190244,-9.720082267731243
point_count,1681.0,1764.0,-83.0
focus_measure,7.364364303440504,7.750033765851726,-0.38566946241122224
laplacian_variance,7.364364303440504,7.750033765851726,-0.38566946241122224
texture_variation,188.5901022768734,172.54251411448934,16.047588162384073
blur_consistency,2.060470107362097,2.2840258420540196,-0.22355573469192258
multiscale_complexity,4.11513175286578,4.657274758673769,-0.542143005807989
cluster_coherence,0.9203838483285516,0.9194212753406923,0.0009625729878592892
