feature,face1,face2,diff
point_count,1600.0,1600.0,0.0
structural_entropy,7.349682807922363,7.351001739501953,-0.0013189315795898438
frequency_std,29.082958997384647,29.14891651997183,-0.06595752258718335
high_frequency_content,203.28425925091645,204.07441979164707,-0.7901605407306249
laplacian_variance,10.097654193060883,9.934619437499999,0.16303475556088465
focus_measure,10.097654193060883,9.934619437499999,0.16303475556088465
depth_variance,2055.596812109375,1998.8721484375,56.72466367187508
border_color_density_cohesion,71.34434359339525,73.81309326463654,-2.4687496712412837
texture_variation,712.6631058593749,685.265030859375,27.39807499999995
color_consistency,11.978424847197955,11.376740194429189,0.6016846527687658
blur_consistency,2.723900422959066,2.5181555971045273,0.20574482585453868
skin_tone_consistency,0.9560926589193228,0.973675,-0.017582341080677133
multiscale_complexity,6.216616112950853,5.344229789884965,0.8723863230658884
