feature,face1,face2,diff
depth_variance,1386.8873746925442,1523.7495225727787,-136.8621478802345
edge_density,0.03685550004712979,0.027287900420277907,0.009567599626851886
border_cohesion,0.34782608695652173,0.30203442879499215,0.04579165816152958
border_color_density_cohesion,111.08426872015366,115.13367173730433,-4.0494030171506665
border_edge_cohesion,0.005806205977536645,0.005707297187117815,9.89087904188302e-05
point_count,2704.0,2025.0,679.0
high_frequency_content,203.75857922324784,208.87192212424236,-5.113342900994525
color_consistency,21.652575234505502,23.659635885872408,-2.0070606513669063
skin_tone_consistency,0.7151946460552361,0.6288081401194474,0.08638650593578867
laplacian_variance,47.24821330585586,30.879117155872436,16.369096149983427
surface_roughness,0.13773789598148714,0.11740884812987541,0.02032904785161173
multiscale_complexity,6.077822349993598,6.882426238054855,-0.8046038880612567
linearity,0.08610644010493892,0.0832923499175626,0.002814090187376328
planarity,0.6483164705795547,0.6687352938770136,-0.02041882329745892
scattering,0.26557708931550644,0.2479723562054238,0.01760473311008265
