feature,face1,face2,diff
point_count,1936.0,1936.0,0.0
structural_entropy,7.260964393615723,7.24055814743042,0.020406246185302734
high_frequency_content,205.56137907144984,204.71999062156974,0.8413884498800996
frequency_std,26.95694337916397,26.721343791845015,0.23559958731895492
texture_variation,232.75045649844614,226.64926378619973,6.101192712246416
depth_variance,2278.996926172649,2192.5841213778945,86.41280479475472
blur_consistency,2.499245022599886,2.703471862899635,-0.2042268402997487
focus_measure,9.807207287900875,8.891353524009142,0.9158537638917323
laplacian_variance,9.807207287900875,8.891353524009142,0.9158537638917323
color_consistency,10.671972447906622,11.796804684142224,-1.1248322362356014
border_color_density_cohesion,125.6493440704266,113.37194960314443,12.277394467282164
multiscale_complexity,5.025578428435736,3.850215205900826,1.17536322253491
cluster_coherence,0.8378724340509717,0.8377690917504481,0.00010334230052355675
