feature,face1,face2,diff
point_count,729.0,729.0,0.0
high_frequency_content,176.0880109192888,176.48780901011304,-0.3997980908242482
structural_entropy,6.44285774230957,6.420235633850098,0.022622108459472656
frequency_std,28.63792179412832,28.282254963292395,0.35566683083592565
multiscale_complexity,5.858397140970022,5.784301781760009,0.07409535921001353
color_consistency,9.671862777891867,9.870806101874358,-0.19894332398249048
focus_measure,18.818958827496594,17.51157543057461,1.3073833969219848
laplacian_variance,18.818958827496594,17.51157543057461,1.3073833969219848
border_color_density_cohesion,98.77248863184246,108.06792232836693,-9.29543369652447
depth_variance,595.8732389860775,521.4506934918458,74.42254549423171
texture_variation,411.5546448241667,344.55787566258533,66.99676916158137
blur_consistency,8.64175312184976,6.3807588638073005,2.2609942580424596
cluster_coherence,0.8972862669618704,0.8982357826262581,-0.0009495156643877234
