image,verdict,winner,advantage_score,confidence,corrected_verdict,corrected_winner,corrected_advantage,corrected_confidence,weighted_score,random_forest,xgboost,svm,statistical,method_consistency,feature_agreement,prediction_strength,feature_quality
df38,Face 2 (Right) is more authentic,Face 2,0.1353087607918105,6.750142330328349,Face 1 (Left) is more authentic,Face 1,0.017184514144593432,48.27191716420602,0.03672254028857053,-0.14,0.0,0.04825059320223888,-0.08028189428261989,-0.0547577224672942,0.07692307692307693,0.015262751388671465,0.2
