feature,face1,face2,diff
blur_consistency,3.3011917835272078,17.40631142789572,-14.10511964436851
border_cohesion,1.0,0.19839852171234987,0.8016014782876502
point_count,1369.0,4096.0,-2727.0
color_consistency,15.448968419746013,15.673197296697207,-0.22422887695119442
border_color_density_cohesion,152.52892613849636,148.7041952790194,3.824730859476972
multiscale_complexity,6.032234829995603,6.314468825691665,-0.2822339956960622
frequency_std,28.571000275396933,29.995134902062077,-1.4241346266651433
structural_entropy,6.447290420532227,6.919729232788086,-0.4724388122558594
high_frequency_content,195.893554977561,221.1974666188162,-25.303911641255212
depth_variance,2225.413321480919,1921.176357269287,304.23696421163186
focus_measure,15.4291242188854,19.500162988167954,-4.071038769282554
laplacian_variance,15.4291242188854,19.500162988167954,-4.071038769282554
texture_variation,831.868515031526,543.93701171875,287.93150331277604
