feature,face1,face2,diff
point_count,961.0,961.0,0.0
structural_entropy,6.047332763671875,6.047332763671875,0.0
focus_measure,17.750584117447023,17.750584117447023,0.0
frequency_std,29.225998740666938,29.225998740666938,0.0
texture_variation,377.2081154624529,377.2081154624529,0.0
multiscale_complexity,5.115766202490855,5.115766202490855,0.0
color_consistency,10.439271414935757,10.439271414935757,0.0
laplacian_variance,17.750584117447023,17.750584117447023,0.0
border_color_density_cohesion,84.84667654506363,84.84667654506363,0.0
depth_variance,359.9087708888049,359.9087708888049,0.0
blur_consistency,7.514352364568397,7.514352364568397,0.0
high_frequency_content,184.46199007857183,184.46199007857183,0.0
cluster_coherence,0.876004169058058,0.876004169058058,0.0
