feature,face1,face2,diff
point_count,900.0,900.0,0.0
structural_entropy,7.220187187194824,7.227596759796143,-0.007409572601318359
high_frequency_content,181.51011700559167,180.41392575885575,1.0961912467359127
focus_measure,36.74093131784596,37.05097565104166,-0.31004433319569813
laplacian_variance,36.74093131784596,37.05097565104166,-0.31004433319569813
color_consistency,12.273715052320004,12.121355582434768,0.1523594698852353
border_color_density_cohesion,103.78421034074634,101.708644319658,2.075566021088335
frequency_std,29.70351644491512,29.07647378849906,0.6270426564160587
depth_variance,2338.4437666666668,2240.813850617284,97.6299160493827
texture_variation,605.3777777777777,555.8342913580248,49.54348641975298
blur_consistency,4.352862630471272,8.71219669432125,-4.359334063849978
multiscale_complexity,6.291702251043914,4.806316332560957,1.4853859184829563
cluster_coherence,0.7862701263564188,0.7862515670706188,1.855928579996835e-05
