feature,face1,face2,diff
depth_variance,1668.8097885037982,1619.231896219136,49.57789228466231
edge_density,0.03202088550269061,0.023648380550737452,0.008372504951953158
border_cohesion,0.10999617004978936,0.08739606953892669,0.02260010051086267
border_color_density_cohesion,116.3489790307526,111.29248112316073,5.056497907591876
border_edge_cohesion,0.01293473593817089,0.01092001092001092,0.0020147250181599685
point_count,4761.0,3600.0,1161.0
frequency_std,31.642282010507447,31.18435575629467,0.4579262542127758
high_frequency_content,216.01392570521554,218.78236902039157,-2.768443315176029
skin_tone_consistency,0.46170547178858756,0.40134226666213196,0.0603632051264556
laplacian_variance,36.82252377849383,27.51962688813594,9.302896890357893
multiscale_complexity,6.394030256465225,7.12141486489927,-0.7273846084340452
linearity,0.034346914737292976,0.0302051118318391,0.004141802905453875
planarity,0.7460885523657625,0.7905654483073533,-0.044476895941590766
scattering,0.21956453289694453,0.17922943986080755,0.04033509303613697
anisotropy,0.34213422056679643,0.3608133640897899,-0.01867914352299349
