feature,face1,face2,diff
border_cohesion,1.0,1.0,0.0
color_consistency,21.685321666882928,21.67965930090142,0.005662365981507378
border_color_density_cohesion,109.31584644867641,109.3700478863733,-0.05420143769688934
high_frequency_content,223.29821195533899,223.8130618137742,-0.5148498584352126
structural_entropy,6.759710311889648,6.792736053466797,-0.03302574157714844
frequency_std,27.6416898474564,27.49768399099941,0.14400585645699238
depth_variance,2156.6024220687273,2191.968083816202,-35.36566174747486
point_count,4489.0,4761.0,-272.0
cluster_coherence,0.9688666515099044,0.9839565145491818,-0.015089863039277396
multiscale_complexity,4.774098264323194,4.360534867579912,0.4135633967432817
focus_measure,9.771230416572944,8.653691870242737,1.1175385463302074
laplacian_variance,9.771230416572944,8.653691870242737,1.1175385463302074
texture_variation,282.93138739030945,242.26423020373872,40.66715718657073
