feature,face1,face2,diff
depth_variance,2714.2761907670774,2644.3149328900104,69.96125787706706
border_color_density_cohesion,108.2114000359179,111.98231430682245,-3.770914270904541
border_edge_cohesion,0.004656646035956381,0.004329004329004329,0.00032764170695205163
point_count,2809.0,2916.0,-107.0
color_consistency,16.207236461794885,15.846633681282004,0.3606027805128811
skin_tone_consistency,0.824092423775341,0.84828141783029,-0.02418899405494901
laplacian_variance,8.793519779969232,8.423577396255025,0.36994238371420707
surface_roughness,0.12297121289996901,0.11760968982594329,0.005361523074025723
multiscale_complexity,6.242946771565349,5.669886939251315,0.5730598323140343
linearity,0.08681296611517589,0.08960895289467086,-0.002795986779494969
planarity,0.5763005429417463,0.603590700685284,-0.027290157743537713
scattering,0.3368864909430778,0.3068003464200452,0.0300861445230326
