feature,face1,face2,diff
edge_density,0.028084233530466123,0.021535209406790858,0.006549024123675265
border_cohesion,0.09994521405650779,0.49967211460855526,-0.39972690055204746
border_color_density_cohesion,245.0750561338441,240.31651903095076,4.758537102893342
border_edge_cohesion,0.016176470588235296,0.005879244285903026,0.01029722630233227
point_count,4225.0,4900.0,-675.0
frequency_std,29.510560446341586,28.455357441442988,1.0552030048985976
color_consistency,13.874713663296841,12.730891097236974,1.1438225660598675
skin_tone_consistency,0.33995341659557743,0.3213931827189853,0.018560233876592114
laplacian_variance,31.708370716473336,23.577850145584915,8.130520570888422
surface_roughness,0.1259273069072456,0.10699520667434309,0.01893210023290251
multiscale_complexity,5.930322855162749,4.9256192604023425,1.0047035947604064
linearity,0.12684424047464546,0.03378452233976407,0.0930597181348814
planarity,0.35286310903521045,0.4181651783650045,-0.06530206932979404
scattering,0.5202926504901442,0.5480502992952314,-0.027757648805087243
