feature,face1,face2,diff
depth_variance,1904.0688317336985,1973.063079105414,-68.99424737171557
edge_density,0.026467009194159005,0.020826446280991735,0.005640562913167269
border_cohesion,0.16531027466937945,0.14130065975494815,0.024009614914431293
border_color_density_cohesion,141.44334507366383,136.48785181723287,4.9554932564309695
border_edge_cohesion,0.01325040562466198,0.012860310421286032,0.00039009520337594805
point_count,1849.0,1764.0,85.0
frequency_std,29.8631220750194,29.429862863151374,0.43325921186802674
high_frequency_content,196.58914899080082,192.24000846575277,4.349140525048057
skin_tone_consistency,0.3048607355327204,0.35243342516069787,-0.04757268962797745
laplacian_variance,34.95194337571674,34.336360002394755,0.6155833733219822
multiscale_complexity,5.247907733812207,5.579044287789825,-0.3311365539776183
linearity,0.027681125704627736,0.04324562671433597,-0.015564501009708232
planarity,0.24863552635867925,0.19693559428421034,0.05169993207446891
scattering,0.723683347936693,0.7598187790014537,-0.03613543106476069
anisotropy,0.4089255085637666,0.3968077915667131,0.012117716997053496
