feature,face1,face2,diff
edge_density,0.020503701553200755,0.023631202763243393,-0.0031275012100426373
border_color_density_cohesion,141.27207290060284,138.6368877642585,2.6351851363443473
border_edge_cohesion,0.013517484572436086,0.01615148983570036,-0.002634005263264275
point_count,1156.0,1225.0,-69.0
frequency_std,30.454255212971272,29.297965505341633,1.1562897076296395
skin_tone_consistency,0.43228335026854403,0.42536164973838103,0.006921700530163
laplacian_variance,25.36743183956087,24.319237749219617,1.0481940903412514
surface_roughness,0.11630190243879256,0.11041479957740911,0.005887102861383442
multiscale_complexity,5.386424263628884,5.783873668937949,-0.39744940530906536
linearity,0.1753952156042028,0.18226959781996666,-0.0068743822157638634
planarity,0.33176456072089616,0.3730047294243079,-0.04124016870341174
scattering,0.49284022367490105,0.44472567275572544,0.0481145509191756
anisotropy,0.3993854910759616,0.4060424170137479,-0.006656925937786273
