feature,face1,face2,diff
edge_density,0.021929583904892545,0.01942702634458379,0.0025025575603087567
border_color_density_cohesion,236.2891470027829,219.88803614991457,16.401110852868328
border_edge_cohesion,0.009289817870675957,0.0037454759700361923,0.005544341900639765
point_count,41209.0,11881.0,29328.0
frequency_std,25.81144863626189,27.093776737746865,-1.2823281014849748
color_consistency,12.697456955953095,12.042801261884101,0.6546556940689943
skin_tone_consistency,0.2162292333485749,0.20474917936200657,0.011480053986568345
laplacian_variance,116.21957214809464,42.29415004892876,73.92542209916587
multiscale_complexity,2.9190011521849013,2.596420633226064,0.3225805189588371
linearity,0.009129451679695644,0.004406224667012445,0.004723227012683199
planarity,0.6000245917790082,0.6979307146642469,-0.0979061228852387
scattering,0.3908459565412961,0.2976630606687406,0.09318289587255552
