feature,face1,face2,diff
depth_variance,2270.4078134162432,2329.144755366573,-58.736941950329765
edge_density,0.01328341987682647,0.012746361119486856,0.0005370587573396146
border_cohesion,0.12104152005629838,0.144395826321104,-0.023354306264805627
border_edge_cohesion,0.00927960927960928,0.010248412610003341,-0.0009688033303940618
point_count,1369.0,1521.0,-152.0
frequency_std,30.10579376955026,28.99687207813297,1.1089216914172901
color_consistency,12.90450123428951,12.351009936425903,0.5534912978636068
skin_tone_consistency,0.6899227146479894,0.7092184972999643,-0.019295782651974958
laplacian_variance,12.7060256950055,10.89458727686771,1.81143841813779
multiscale_complexity,6.258626308758087,5.730500325339073,0.528125983419014
linearity,0.24621942797159663,0.23154971366241647,0.014669714309180154
planarity,0.3995125261983675,0.4347899092053293,-0.03527738300696176
scattering,0.35426804583003585,0.3336603771322542,0.020607668697781634
anisotropy,0.3152622374747866,0.33162110325060973,-0.016358865775823128
