feature,face1,face2,diff
depth_variance,2026.4518446763934,1991.2082062141844,35.24363846220899
edge_density,0.011913214990138067,0.009851975296539556,0.0020612396935985114
border_cohesion,0.1508325899494499,0.1456726649528706,0.0051599249965793015
border_color_density_cohesion,99.87420527141882,103.44368871991887,-3.5694834485000513
border_edge_cohesion,0.0014957264957264958,0.0018811881188118811,-0.0003854616230853853
point_count,1521.0,1681.0,-160.0
color_consistency,13.816897381149431,13.491887921318359,0.32500945983107243
laplacian_variance,15.808102485604776,14.503308011469224,1.3047944741355515
surface_roughness,0.139078471074719,0.13123482389932792,0.007843647175391072
multiscale_complexity,6.936284991771813,5.837073758076961,1.0992112336948514
linearity,0.19053942226345288,0.17405341286249312,0.01648600940095976
planarity,0.48200014285882764,0.5301052507991993,-0.048105107940371705
scattering,0.32746043487771953,0.2958413363383075,0.03161909853941203
