feature,face1,face2,diff
point_count,529.0,529.0,0.0
high_frequency_content,164.72537520294685,164.13448887830955,0.590886324637296
structural_entropy,6.776415824890137,6.741554260253906,0.03486156463623047
texture_variation,866.3137853280971,860.0112135105292,6.302571817567923
border_color_density_cohesion,100.92737487782793,99.91494055487564,1.0124343229522879
color_consistency,20.471949991872023,20.846571387841465,-0.37462139596944155
frequency_std,29.715183958711016,30.497255540676527,-0.7820715819655106
depth_variance,1386.104373554983,1326.6872045197094,59.41716903527367
multiscale_complexity,5.887967279623109,6.250286529966345,-0.3623192503432353
focus_measure,52.12401737451488,44.7697130231609,7.354304351353981
laplacian_variance,52.12401737451488,44.7697130231609,7.354304351353981
blur_consistency,10.760774273008392,8.41939213912091,2.341382133887482
skin_tone_consistency,0.8732483272314102,0.8594874384547405,0.0137608887766697
