feature,face1,face2,diff
structural_entropy,7.285622596740723,7.258025646209717,0.02759695053100586
high_frequency_content,190.97056060037778,190.00815971193836,0.9624008884394186
depth_variance,1973.1581003572198,1952.4027888888888,20.755311468331
frequency_std,30.273717356110414,29.64985963185095,0.6238577242594623
border_color_density_cohesion,123.66184021938142,127.65446411943714,-3.992623900055719
focus_measure,29.223818807014815,27.960356525432097,1.2634622815827186
laplacian_variance,29.223818807014815,27.960356525432097,1.2634622815827186
color_consistency,18.075959491741298,17.126450453105846,0.9495090386354512
point_count,961.0,900.0,61.0
texture_variation,526.0903996768888,600.5627888888889,-74.47238921200017
multiscale_complexity,6.153023278830933,4.839422872761912,1.3136004060690203
blur_consistency,16.350525738882897,11.536776748152702,4.813748990730195
cluster_coherence,0.8710120256851953,0.8750865232173284,-0.00407449753213307
