feature,face1,face2,diff
structural_entropy,7.099125862121582,7.062643051147461,0.036482810974121094
frequency_std,31.331106754427505,31.00280931830428,0.3282974361232256
multiscale_complexity,5.202278932329104,5.147137407407514,0.05514152492159052
high_frequency_content,180.43202211508063,176.1907461750244,4.2412759400562265
color_consistency,15.86390790034096,15.21810578243105,0.6458021179099109
point_count,1296.0,1225.0,71.0
border_color_density_cohesion,104.3390803185608,96.18036177264956,8.158718545911242
depth_variance,1709.376350308642,1553.5355228654726,155.84082744316947
focus_measure,79.6017817300039,69.12561327071882,10.476168459285091
laplacian_variance,79.6017817300039,69.12561327071882,10.476168459285091
texture_variation,717.7507567205837,582.8758377342774,134.87491898630628
blur_consistency,28.824479765986037,19.19990503093322,9.624574735052818
skin_tone_consistency,0.8428497942386831,0.8574334319526628,-0.014583637713979636
