feature,face1,face2,diff
linearity,0.8947297750289472,0.018353122699788588,0.8763766523291586
depth_variance,4866.003662109375,582.1510047896709,4283.852657319704
blur_consistency,2.312155544869548,13.708995836883323,-11.396840292013776
texture_variation,1406.8583984375,382.51658000572684,1024.3418184317732
point_count,256.0,784.0,-528.0
frequency_std,30.88635134781809,28.258311728430538,2.6280396193875504
structural_entropy,7.563105583190918,6.427038192749023,1.1360673904418945
border_cohesion,0.44749403341288785,1.0,-0.5525059665871122
high_frequency_content,151.80396448562516,180.36725390667354,-28.56328942104838
multiscale_complexity,7.136879822560018,5.9569488259955286,1.1799309965644893
color_consistency,16.67224616630631,12.715725210936847,3.956520955369461
border_color_density_cohesion,170.28075972724696,102.58904678149489,67.69171294575207
focus_measure,16.2871625,25.82239771801696,-9.535235218016958
